ID,NAME,ADDRESS,COUNTRY,PLACE
14819,Prisc Branch C C G,"","",""
14820,"Stollberg, Friedrich Buchhandlung","","",""
14822,"Frankfurt, Kaufmännischer Verein","","",""
14823,"Frankfurt/Main, Versammlung zur Feststellung der Verhältnisse der evangelischen Kirche","","",""
14824,"Frankfurt/Main, Internationales Zeitungs-Correspondenzbüro","","",""
14828,"Frankfurt/Oder, Stadtschulrat","","",""
14830,Städt. Konservatorium,"","",""
14832,Ev.Luth. Kirchengemeinde Jevenstedt,"","",""
14834,"Droste, Gebrüder","","",""
14838,Sei Schön (Zeitschrift),"","",""
14839,"Preuß. Akademie der Künste, Abt. Musik","","",""
14840,Walther & Apolant,"","",""
14841,Matgignon,"","",""
14845,Enßlin & Laiblins Verlagsbuchhandlung,"","",""
14846,"Frankl & Kirchner, Installation [Mannheim]","","",""
14847,Hamburger Fremdenblatt [Zeitung]/ Redaktion,"","",""
14848,R. Herrosé's Verlag,"","",""
14851,Association des Amis de Romain Rolland,"","",""
14852,Franklin-Társulat Verlag,"","",""
14853,Association des Amis de Romain Rolland en Allemagne [Erlangen],"","",""
14855,Association for the Advancement of Science [Berlin],"","",""
14856,"Association, British Astronomical","","",""
14858,British Economic Association,"","",""
14861,Association culturelle France-Allemagne,"","",""
14862,"Hurter, Friedrich (Verl.-Buchh.)","","",""
14867,"Asociacion Filantropica Israelita, Buenos Aires","","",""
14869,Asociacion Filantropica Israelita,"","",""
14871,Association francaise d'action artistique,"","",""
14873,Association France - U.R.S.S.,"","",""
14874,Modern Language Association of America,"","",""
14875,Association of Jewish Refuges in Great Britain,"","",""
14876,Münchener Zeitungen,"","",""
14877,Redaktion der Neuesten Nachrichten,"","",""
14880,Rundfunk,"","",""
14883,Stollberg & Schmederer,"","",""
14884,An eine Zeitungsredaktion,"","",""
14885,Der Deutsche Volkswirt,"","",""
14889,Morgenblatt [Weimar],"","",""
14891,Astoria-Verlag,"","",""
14892,Astrachan (Konsistorium),"","",""
14893,Athenaeum-Verlag,"","",""
14894,Athen Gesellschaft der Schönen Künste,"","",""
14895,Botschaft der Bundesrepublik Deutschland in Athen,"","",""
14896,Athen Comité des Archéophiles,"","",""
14897,Kunsthandlung Athen & Haupt [Hamburg],"","",""
14898,Athenäum-Verlag,"","",""
14899,Atheneum Publishers,"","",""
14900,Matthiesen-Verlag,"","",""
14902,Das Innere Reich-Red.,"","",""
14903,Selbstwehr Zeitung,"","",""
14904,Nicolai'sche Buchhandlung,"","",""
14905,Ragaz,"","",""
14906,Deutsches Druck- und Verlagshaus,"","",""
14907,Drucke (Münchner Verlag),"","",""
14908,Seldwyla Verlag,"","",""
14909,Atlantic Photo (Firma),"","",""
14911,Atlantis Verlag G.m.b.H.,"","",""
14912,Atlantis Verlag Zürich,"","",""
14913,Atlantis (Zeitschrift),"","",""
14915,Attenkofersche Buch-und Kunsthandlung,"","",""
14917,Au Pont de l'Europe,"","",""
14918,"Kipenheuer, Gustav","","",""
14919,"Witsch, Joseph Caspar","","",""
14920,Druckerei des Verbandes schweizerischer Konsumvereine,"","",""
14921,Druckhaus Tempelhof [Berlin],"","",""
14922,Druckschriften-Vertriebsdienst,"","",""
14923,Domkapitel [Münster],"","",Münster
14924,An das Hochfürstl. Creyß-Außschreibamt in Schwaben,"","",""
14925,E. Domkapitel,"","",""
14927,An d. Kurfürstl. Hofkammer,"","",""
14928,"Coppenrathsche Buch- und Kunsthandlung [Münster, Westfalen]","","",""
14930,"Essmannsche Buchhandlung, Minden","","",""
14931,"Gutzkow, Karl","","",""
14932,"Rauch, ... Gebr.","","",""
14933,"Mauke, W... und Söhne","","",""
14934,Mauke Söhne,"","",""
14935,Westermanns Verlagsbuchhandlung,"","",""
14939,Direktorium u. Räthe der Obervormundschafts-Landschaftskasse zu Weimar,"","",""
14941,Regierung Mergentheimb,"","",""
14943,Modezeitung [Leipzig] / Redaktion,"","",""
14946,Löbe Jägersche Buchhandlung Ffm.,"","",""
14947,Selke-Stiftung,"","",""
14948,Comité des 10. Mittelrheinischen Musikfestes,"","",""
14949,"Mitglieder des Vereins ""z.A.d.Pf.""","","",""
14950,Selle & Kuntze,"","",""
14952,"Auer, Ludwig Buchhandlung","","",""
14980,Staatsbibliothek,"","",""
14984,Akademisk Selskab for germansk Filologie in Kopenhagen,"","",""
14985,Firma Basse u. Selve,"","",""
14987,"Wanckel, O.","","",""
14988,"Der Wanderer, Redaktion","","",""
14989,"Wandervogel, Völkischer Bund","","",""
14990,Allgemeine Zeitung (Morgenblatt),"","",""
14991,"Die Wandlung, Zeitschrift","","",""
14992,Literarische Verein,"","",""
14993,Verlag Englert & Schlosser,"","",""
14994,Florentinum [Arosa],"","",""
14995,W. Liemann Verlag,"","",""
14997,Janus-Verlag,"","",""
14998,Semiani & Co.,"","",""
14999,Seminar für Ausdruckskunde,"","",""
15000,"Hann. Presse, Redaktion","","",""
15002,Brecht-Archiv,"","",""
15005,"Gebr. Berendsohn, Hamburg","","",""
15006,Aggershuus-Stift,"","",""
15007,Friedensbund der Kriegsteilnehmer,"","",""
15009,Hoffmann'sche Verlagsbuchhandlung,"","",""
15010,Buchhandlung Hiersemann [Leipzig],"",XA-DE,Leipzig
15012,"Neues Fremdenblatt, Wien","","",""
15017,Hildebrands Buchhandlung,"","",""
15021,"Storm, Johann Buch- und Kunsthandlung","","",""
15022,"Storm, Johann Buchhandlung (Inh. W. Hermann)","","",""
15029,"Gegenwart, Redaktion","","",""
15031,"Die Gegenwart, Zeitschrift","","",""
15032,Sondttheater [Hamburg] / Direktion,"","",""
15035,Prämonstratenserkloster [Steingaden],"","",Steingaden
15036,Bürgermeister und Ratsmannen zu Eger,"","",""
15037,Conseil provincial en Flandres,"","",""
15038,Domkapitel,"","",""
15039,Kurfürstlichen Hofrat zu Bonn,"","",""
15040,Hochfürstlichen Hofrath Münster,"","",""
15041,Regierung zu Münster,"","",""
15042,Rat des Stiftes Münster,"","",""
15043,Schöffen und Rat [Linz],"","",""
15044,Räte des Stiftes Berchtesgaden,"","",""
15045,Preußische Zivil-Organisations-Kommission zu Münster,"","",""
15050,Barat College of the Sacred Heart [Lake Forest],"","",""
15051,Druckerei Drugulin [Leipzig],"","",""
15052,"Drugulin, W. Offizin","","",""
15053,Evolution des Etres organisés Université [Paris],"","",""
15059,"Drugulin, Haag-D. (A. G.)","","",""
15060,Drugulin Offizin Haag,"","",""
15062,"Buchhandlung Appliton, New York","","",""
15068,The Incandescent Heat Co. Ltd. [Birmingham],"","",""
15071,Queen Mary College University [London],"","",""
15073,Opitz & Co. Buchhandlung Güstrow/Meckl.,"","",""
15074,Gehe-Stiftung [Dresden],"",XA-DE,Dresden
15076,Die Hilfe Zeitschrift,"","",""
15077,Akademischer Hilfsbund,"","",""
15078,Akademischer Hilfsbund [Berlin],"","",""
15079,Hilfsbund für gebildete Frauen und Mädchen,"","",""
15080,Hilfsbund für deutsche Kriegerfürsorge in der Schweiz,"","",""
15081,Oberschlesischer Hilfsbund,"","",""
15083,Hilfsgemeinschaft Deutsche Funklotterie,"","",""
15086,Deutscher Hilfsverein für entlassene Gefangene,"","",""
15087,Hilfsverein der Juden in Deutschland,"","",""
15088,Hilfsverein der Evangelischen Kirchen der Schweiz,"","",""
15089,Evangelisches Hilfswerk,"","",""
15090,Vorstand des Singvereins in Bonn,"","",""
15093,Postdirektion [Hannover],"","",""
15094,Theaterdirektion [Würzburg],"","",""
15096,Eine unbekannte Buchhandlung,"","",""
15097,Hofstuben [München],"","",""
15098,Intendanzen [München],"","",""
15099,"Du (Zeitschrift, Redakteur unbekannt)","","",""
15101,Theodor-Storm-Gesellschaft,"","",""
15103,DU (Zeitschrift),"","",""
15108,"Dublin, Goethe Institut","","",""
15111,Gött. Ges. Wiss.,"","",""
15112,"May, E... G... Söhne","","",""
15113,Karl-May-Verlag,"","",""
15115,Mayer [Gebrüder],"","",""
15116,Fratelli Treves (Libreria Intern.),"","",""
15117,Fraternité (Zeitschrift),"","",""
15119,Die Frau (Zeitschrift),"","",""
15120,Frau im Leben (Zeitschrift),"","",""
15125,Neues Frauenblatt,"","",""
15126,Deutscher Frauenbund für das Buch,"","",""
15127,Frauenbund zur Ehrung rheinländischer Dichter,"","",""
15133,"Frauenerwerb, Verlagsanstalt","","",""
15136,Neues Frauenleben,"","",""
15139,"Frauen-Rundschau, Zeitschrift","","",""
15141,"Frauen Erwerbe- und Ausbildungsverein, Bremen","","",""
15142,Heidelberger Frauenverein,"","",""
15143,"Frauenzeitung, Redaktion","","",""
15144,Illustrierte Frauenzeitung,"","",""
15145,Deutsche Frauenzeitung [Leipzig],"","",""
15146,Illustrierte Frauen-Zeitung [Berlin],"","",""
15148,Der junge Bühnenvertrieb Ralf Steyer Verlag,"","",""
15151,Auergesellschaft (Aktiengesellschaft) [Berlin],"","",""
15152,Bureau des Reichsparlaments,"","",""
15154,Administration des Parsifal in Wien,"","",""
15155,Verlag Hannoverland [Hannover],"","",""
15160,Städtische Kunsthalle [Düsseldorf] / Verwaltungsrat,"","",""
15164,Verlag Hermann Hillger,"","",""
15165,Hermann Hillger Verlag,"","",""
15166,"Hillig und Mittelstaedt, Firma","","",""
15167,"Schiller und Melzer, Firma","","",""
15168,"Berliner Lokal-Anzeiger, Redaktion [Berlin]","","",""
15169,Gesellschaft für übernationale Zusammenarbeit,"","",""
15172,Service d'Information de Londres / Commissariat General à l'Information,"","",""
15173,Serviten-Orden,"","",""
15174,Scherer'sche Kunst-u. Buchhandlung,"","",""
15175,Thomas-Sessler-Verlagsgesellschaft [München],"","",""
15176,"Freedebeul & Koenen, Firma","","",""
15177,Freedebeul & Koenen,"","",""
15178,Städtische Bücherei Bielefeld,"","",""
15179,"Hillmanns, Hotel","","",""
15182,Merkur Zeitschrift,"","",""
15184,"Freiberg, Oberbergamt","","",""
15185,Kolbenheyer-Gesellschaft,"","",""
15186,Internationaal Literatuur Bureau [Hilversum],"",XA-NL,Hilversum
15187,"Aufbau [New York, N.Y.]","","","New York, N.Y."
15188,American Broadcasting (Firma),"","",""
15195,"United Jewish Appeal, New York","","",""
15197,Noymer (Firma),"","",""
15198,Preuss. Akademie der Wissenschaften,"","",""
15199,Clementi u. Cie. (London),"","",""
15200,Redaktion der National Ztg.,"","",""
15201,Akademie der Dichtung,"","",""
15202,"Hinckel & Winckler, Firma","","",""
15204,Feder [Berlin],"","",""
15205,Preuß. Akademie der Künste,"","",""
15206,Stadtrat [Nürnberg],"","",""
15207,"L.W. Seidel & Sohn, Wien ?","","",""
15212,"Hindenburg-Ausschuß ""Bayern""","","",""
15213,Hindenburgmuseum,"","",""
15215,Parke-Bernet Galleries (Firma),"","",""
15216,Publications (Firma),"","",""
15217,Aufbau (Zeitschrift),"","",""
15218,Schweizerisches Kaufmännisches Zentralblatt (Zeitung),"","",""
15219,Der Seelsorger (Zeitung),"","",""
15220,"Siebeck, Paul (Verlag)","","",""
15221,Siegburg (Stadtdirektor),"","",""
15225,Sutton (Firma),"","",""
15226,Time (Zeitschrift),"","",""
15227,The Turner Subscription Agency (Firma),"","",""
15228,Vara Radio Station,"","",""
15229,Kommandantur in Versailles,"","",""
15231,"Hinrichs, J. C., Buchhandlung","","",""
15233,"Hinrichs, J. C., Verlag","","",""
15234,"Hinrichs, J. C., Verlagsbuchhandlung","","",""
15235,"Hinrichs, J. C., Verleger","","",""
15236,Hinstorff'sche Buchhandlung,"","",""
15237,Verlagsbuchhandlung Carl Hinstorff [Danzig; Leipzig; Wien],"","",""
15239,Hinstorff'sche Buchhandlung in Wismar,"","",""
15254,Freie Bühne [Stuttgart],"","",""
15255,"Die freie Meinung, Zeitschrift","","",""
15257,"Freiesleben, ... (Kgl. Württemb. Kameralverwalter in Fettnang)","","",""
15258,Dresdner Centraltheater,"","",""
15259,Freiheit [Düsseldorf],"","",""
15260,"Freiheit, Zeitung","","",""
15261,"Deutsche Freiheit, Zeitung","","",""
15262,Deutsche Freiheitsbibliothek,"","",""
15263,"Freihen, M., Verlag","","",""
15264,Freihochschulbund [Düsseldorf],"","",""
15266,Die Kirche (Evang. Wochenzeitung und Kirchenbote),"","",""
15267,"Neue Kirche, Bielefeld","","",""
15270,Deutsche Evangelische Kirchenkonferenz,"","",""
15273,Kirchenzeitung für das Bistum Aachen,"","",""
15274,"Kirchheim u. T., Stadtschultheiss u. Wollmarkts-Direktion","","",""
15275,Kirchheim (9 Wahlmänner),"","",""
15278,Seydal und Denzer Buchhandlung,"","",""
15281,Giessener Professoren,"","",""
15284,"Kölner Zeitung [Köln, Redaktion]","","",""
15285,"Nationalzeitung, Redaktion","","",""
15287,Hippokrates-Verlag [Stuttgart],"","",""
15290,Verlagsbuchhandlung Arnold,"","",""
15291,Conservatorium des Königl. Statist. Topograph. Bureaus,"","",""
15292,An die dt. Schriftsteller,"","",""
15294,American Committee to Save Refugees,"","",""
15295,Comité juif d'études politiques,"","",""
15297,Geibel und Hohl Buchhandlung,"","",""
15300,Politisches Kolleg,"","",""
15301,Kollegium Anthologicum,"","",""
15303,Kollegium Mago,"","",""
15304,Erwin-Piscator-Center,"","",""
15305,Red. d. Zeitschrift Aurora,"","",""
15308,Beziksamt Pforzheim,"","",""
15309,Östereichischer Rundfunk,"","",""
15314,Badische Presse [Karlsruhe],"","",""
15316,"Red. der ""Rheinlande"" (vermutl.)","","",""
15319,"Scheffler, Heinrich Verlag","","",""
15320,Knorr & Hirth Verlag,"",XD-US,""
15321,Heeresbücherei [München],"","",""
15322,"Zeitung für Norddeutschland, Redaktion","","",""
15323,Vorstna des Stat. Büraeuas,"","",""
15324,Kollo Verlag,"","",""
15325,"Hirschfeld Brothers, Buchhandlung","","",""
15331,"An den Verleger des ""Romans der XII""","","",""
15332,Die deutsche Kritik,"","",""
15333,Stände Oberösterreichs,"","",""
15334,"Kulturabteilung des Auswärtigen Amtes, Bonn","","",""
15335,"Fa. Caramba, Casa d'Arte, Milano","","",""
15338,"Festspielhaus-Gemeinde, Salzburg","","",""
15339,"Redaktion der ""Stunde"", Wien","","",""
15340,Szene [Berlin] / Redaktion,"","",""
15343,Hirschwaldsche Buchhandlung,"","",""
15344,"Hirt, Ferdinand & Sohn, Verlagsbuchhandlung","","",""
15348,"Concordia (Journalisten- u. Schriftsteller-Verein, Wien)","","",""
15349,"Red. d. ""Deutschen Jahrbücher""","","",""
15350,Hermetische Gesellschaft Schwarzenberg,"","",""
15355,Züricherische Hilfsgesellschaft,"","",""
15358,"An die Red. d. Ill. Frauenzeitung, Berlin","","",""
15359,"Shakespeare Festival, New York","","",""
15360,"Deutsche Shakespeare-Gesellschaft, Bochum","","",""
15361,Deutsche Shakespeare-Gesellschaft,"","",""
15363,Deutsche Shakespearegesellschaft,"","",""
15370,Buchhandlung L. Kohen,"","",""
15372,Verlag Krabbe,"","",""
15374,United States / Consul in Berlin,"","",""
15377,Meyersche Hofbuchhandlung in Lemgo,"","",""
15379,Schwäbische Sängerbund,"","",""
15380,Wahlkomitee des Oberamts Weinsberg,"","",""
15385,"Philosophical Library, publ.","","",""
15386,"Warnsdorf, Kirchenrat der altkatholischen Gemeinde","","",""
15387,Polnische Presseagentur Firma,"","",""
15388,Hunter College of the City of New York,"","",""
15389,Biblioteka Warschau,"","",""
15391,Wartburg Verlag,"","",""
15392,Wartburg Buchhandlung,"","",""
15393,Wartburgbund,"","",""
15394,Deutsche Warte,"","",""
15395,Frankfurter Warte,"","",""
15396,Fürstl. Mindische Regierung,"","",""
15398,Grafen von Gleichen,"","",""
15400,Sibyllen-Verlag [Dresden; Berlin],"","",""
15401,Kgl. Akademie der Künste,"","",""
15402,Weber & ... in Leipzig,"","",""
15403,"Hobbing, Reimar Verlag","","",""
15405,Verschiedene [Regimenter],"","",""
15406,Kunstverein [Leipzig] / Vorstand,"","",""
15409,Reinsche Buchhnadlung,"","",""
15414,"Deutsche Zeitung, Frankfurt","","",""
15415,Internationale Bilderagentur (IBA),"","",""
15416,"Firma: J.A. Urbach & Wendels, Cöln","","",""
15417,Schweizer Musik-Zeitung,"","",""
15419,"Williams & Norgate, London","","",""
15420,"William & Morgath, London","","",""
15422,Red. d. Augsburger Allg. Zeitung,"","",""
15423,Kais. Akademie,"","",""
15425,Hochland [München],"","",""
15426,lady international Zeitschrift,"","",""
15427,Buchhandlung Hornung,"","",""
15428,"Deutsche Hochschule, Organ der deutschen Studentenschaft Prag","","",""
15430,Hochschulkorrespondenz Zeitschrift,"","",""
15431,Verleger,"","",""
15434,Unterpfandsbehörde Großaspach,"","",""
15436,Notariat Reutlingen,"","",""
15437,Münchener Akademie d. Wiss.,"","",""
15438,"Strack, Heinrich Buchhandlung [Bremen]","","",""
15439,Hof u. Staatsbibliothek,"","",""
15443,Sickingen-Verlag,"","",""
15444,"Washington, Attorney General","","",""
15445,"Washington, Bureau of Ethnology","","",""
15447,"Washington, Department of State","","",""
15449,"Washington, Deutsche Gesandtschaft","","",""
15450,"Washington, France/Ambassade","","",""
15451,Saabau AG,"","",""
15453,"Washington, Polska/Ambassade","","",""
15455,"Washington, American Library Association","","",""
15457,The Something Else Press Verlag,"","",""
15460,"Washington, Solicitor General","","",""
15461,"Washington, University of Washington, Library","","",""
15464,Supreme Executive Council v. Pensylvania,"","",""
15465,Verlag Heinrich Hochstim,"","",""
15466,"Sidgwick and Jaxkson, Ltd.","","",""
15468,"Hochwaldhausen, Dürerschule","","",""
15474,Paul Siebeck Verlag,"","",""
15475,Hodder and Stoughton,"","",""
15476,Hodder and Stoughton Ltd.,"","",""
15477,Strängnäs Domkapitel,"","",""
15478,H. Laupp'sche Buchhandlung,"","",""
15480,Strafanstalten-Collegium,"","",""
15481,Siebenberg Verlag,"","",""
15484,Kirchlicher Kunst Dienst,"","",""
15486,Mohlerischen Erben,"","",""
15490,"Stralsund, Stadttheater","","",""
15493,Bayer Farbenfabriken,"","",""
15496,"Strassburg, Armenverwaltung der Stadt","","",""
15497,"Straßburg, Bürgermeister-Amt","","",""
15499,"Deutschland, Deutsches Reich, Ministerium für Elsaß-Lothringen, Straßburg","","",""
15500,"Sraßburg, Musées de la Ville","","",""
15501,Straßburg (Festung),"","",""
15502,"Gesellschaft für Elsässische Literatur, Straßburg","","",""
15503,"Strassburg, Préfecture du Bas-Rhin","","",""
15505,"Straßburg, Stadttheater - Ensemble","","",""
15507,"Strassburg, Télégraphie, direction","","",""
15508,Universität Straßburg,"","",""
15512,"Straßburg, Universitätsbuchhandlung","","",""
15513,Strassegg-Verlag KG,"","",""
15514,"Strassegg, M. (Agentur für Aufführungsrechte)","","",""
15515,Miami Herald Zeitung,"","",""
15517,"Union Deutsche Verlagsgesellschaft, Expedition","","",""
15519,Generalintendanz der Vereinigten Stadttheater [Nürnberg],"","",""
15521,Hannoversche Geschichtsblätter,"","",""
15522,"Red. d. ""Mittwoch- und Sonntagsblattes""","","",""
15524,Liedertafel [Mainz] / Vorstand,"","",""
15525,Jedioth Chadashoth (Firma),"","",""
15526,Welleringsche Hofbuchhandlung ?,"","",""
15528,Ferdinand-Freiligrath-Stiftung,"","",""
15530,Deutsche Beiträge Zeitschrift,"","",""
15531,Anton-Ulrich Museum,"","",""
15533,Freimaurer-Loge zum Frankfurter Adler,"","",""
15534,Freimaurerloge in Glauchau,"","",""
15540,"Zeitschrift für Geistlichkeit, Redaktion","","",""
15541,Geisenheyner & Crone,"","",""
15543,Arwed-Strauch-Verlag,"","",""
15544,Nürnberger Künstlerakademie,"","",""
15548,Expedition der Allgemeinen Zeitung,"","",""
15550,"Duell, Sloan and Pearce (Firma)","","",""
15551,Dülmen (Kreis der Freunde),"","",""
15553,"Brown, Curtis Frima","","",""
15554,Dümmler's Verlagsbuchhandlung,"","",""
15555,"Dümmler, Ferdinand (Verlagsbuchhändler)","","",""
15557,"Dümmler, Ferdinand","","",""
15559,"Dümmler, Ferdinand (Verleger)","","",""
15560,"Dümmler, Ferdinand (Verlag)","","",""
15561,Bay. Staatsbibliothek,"","",""
15562,"Dümmler, Ferd. (Verlag)","","",""
15563,"Straumer, Heinrich (Atelier)","","",""
15566,Western Union Firma,"","",""
15567,Who's Who Firma,"","",""
15568,Königliches General-Conservatorium der Wissenschaftlichen Sammlungen des Staates [München],"","",""
15570,Wiesbadener Kurier Zeitung,"","",""
15571,Wiley und Sons Firma,"","",""
15572,Strauss'sche Buchhandlung,"","",""
15573,Strauß Firma,"","",""
15574,"Redaktion der ""Gesellschaft""","","",""
15578,Aufbau-Reconstruction-Verlag,"","",""
15579,Firma Forshay,"","",""
15581,Der Neue Geist Verlag,"","",""
15583,Hölderlin-Gesellschaft,"","",""
15584,Redaktion d. Frage- u. Anzeigeblatts,"","",""
15585,"Gundelsheim, Königliches Amtsnotariat","","",""
15586,Haspelsche Buchhandlung,"","",""
15587,Königl. öffentliche Bibliothek,"","",""
15588,Hölti-Stube Buchhandlung,"","",""
15591,"Kunstausstellung Essen, Geschäftsleitung","","",""
15592,"Hölzel, Ed. Buchhandlung","","",""
