ID,TITLE
4237881,La Marche des petits oignons
4324050,La Marche du roi de Prusse
5118516,La Marcia delle legioni
4120094,La Mariane [S'a pietà delle mie pene]
50211253,La Marne sur ses bords voit de riches coteaux
4266116,La Matinée et la Veillée villageoise
4324043,La Matrone d'Ephèse
3997203,La mer est la grande patrie
4312209,La Mère du banni
4071495,La Mère du pâtre
5136589,"LA MIA CARA, AH SI VOI SIETE"
50218868,La mia ferita
5105279,La mia figlia baronessa e  modesta e sa parlar
50215460,La Mia Nice ognor crudela
50218790,La mia ninfa vezzosetta
50218459,"La mia pastorella, che il cor mi martella"
5067693,"La mia Pastorella,che il cor mi martella vo  intorno trovando dov'e  non si sa"
50270657,"La mia patria mi ha dato il Signore, mio pensiero, mia fede ed amore"
50213606,La mia sposa il mio tesoro chi sa dirmi
50270014,La mia tenera agnellina poverina
50220485,La mia tiranna è gelosia
50221798,La mia Titi qui aspetto
5104397,"La mia turca che d'amor, SV 310"
50213965,"La moglie è un malanno ognuno lo dice, eppur non m'inganno"
5173397,La Monferina
5173232,La monferrina nuova
5173719,La Monfrina
4055273,La Montagne
4182082,La Montée a l'alpage
3973396,La Mort du Sauveur
4276807,La morte d'Abele [Questi al cor finora ignoti]
4051301,La morte de Serse?
4050132,La morte di Cesare?
5084354,La morte di Cleopatra. Questo sol che si? funesto splende o cara
4120347,La morte di Oloferne [Da un armonico concento]
5207116,La morte di S
4051213,La Morte di Serse
5203848,La Muette de Portici (Masaniello)
4268488,La Muette de Portici [Amis la matinée est belle]
5196206,La muse au Rhin avec accompagnement de guitarre
4334400,La Naïade
5042302,La narangera
4054519,La Nona
50268951,La notte avanza tacita e bruna
5101655,La Notte diffonde
5129057,LA NOTTE INOLTRARSI
4270209,La Nouvelle télégraphique
50213637,La Novità
4238060,La nuit quand je pense à Jeanette
5209922,La Opuntia camanaehica longispina
50265402,La ou les
4324037,La P'tit poste de Paris
5102538,La Pamela. Il padrone in giardino
4286147,La Parfaite indifférence
4324039,La Parole
4280618,La partenza [Ecco quel fiero istante]
5171808,La passione di N. S. Gesù Cristo
4324040,La Pastorale de Nina
4286542,La Patria dil Grischun
4288442,La Patria dil Rein
4051139,La Patrie absente
4256356,La pesca [Già la notte s'avvicina]
4091423,La Petite hirondelle
4287574,La Petite métromanie
4051196,La Philosophie d'Aristippe
4130906,La Physiomanie
5075144,La pianella persa. Nannetta sventurata
5201372,La piété 
50218248,La plus douce espérance
4264965,La Polka de la reine
50263178,La povera Rosina
5122087,La Preghiera degli zingari
3973545,La Première heure de Noël
50212108,La première nuit j'ai rêvé que ma main était demandée
3976282,La Prière du pâtre
5201771,La principessa filosofa o sia Il  contraveleno
50219668,La prompte renommée a publié la fête
4055451,La Pupille Ruse
4270252,La Queue du diable
3976057,La Raclette du Valais
50214022,La Ragazza col vecchione viva
50214763,La Ragion d'un infedele non ascolto
5101880,La ragion di qua  mi dice scappa va lontan
50213967,La Ragion fondamentale qua spiegarvi
4180280,La Rat
50261917,"La Reina del cielo, la madre de Dios"
4057324,La Religiun
4238515,La Réponse de la marguerite
5052962,LA RESA DI MANTOVA
4298928,La Retraite fédérale
4058674,La Rêveuse
4049739,La Révolution du dix août
4297544,La Risurrezione [Ah che di gioia oh Dio]
5205611,La ritrovata figlia di Ottone 2
5179720,La ritrovata figlia di Ottone II:do
4320200,La Robe et les bottes
4270257,La Romance de Daphné
4324027,La Ronde de la ferme et du chateau
4324028,La Ronde de M
4270237,La Ronde de Piron
3976306,La Ronde des mouettes
50211458,La rosa dogliosa undi
4271792,La rose des alpes
5187794,La Sagredo
4289484,La saint Hubert
3973469,La Sainte bannière des ménestrels montagnards
4288076,La salade à la doucette
5218980,La scaltra spiritosa
4220123,La schiava liberata [Da mille angustie oh Dio]
4284011,La schiava liberata [Parto ma timida non sospirar]
4121615,La schiava liberata [Sfortunata non ritrovo né pietà né compassione]
4056266,La Schiavita
4145731,La scuola de' gelosi [Gelosia d'amore è figlia]
4276784,La secchia rapita [La sposa se cedo la secchia se rendo]
50268016,La secchia rapita. Sulle mie tempie in dono
4276805,La Semiramide riconosciuta [Passaggier che su la sponda]
4130175,La Semiramide riconosciuta [Se vile mi brama]
4234505,La Semiramide riconosciuta [Voi che le mie vicende]
4234504,La Semiramide riconosciuta [Vorrei spiegar l'affanno]
4284415,La serva astuta [Non dipendo da persona]
5120918,La serva bizzarra. Chi è mai lei che qui
5064076,La serva bizzarra. Chi è mai lei che qui s'avanza
5121407,La serva bizzarra. Dorimene ha un viso tondo
5165097,La serva bizzarra. Lievi aurette
5183659,La serva bizzarra. Tutti dicon ch'io son vecchietto
50250789,La serva innamorata?
5203391,La Si?ge de Corinthe
5187356,LA SMORFIA
50278970,La Somnambula
5203498,La sonnanmbula
50219288,La sorte mia non curo or che tu sei con me
5102227,La sorte mia non curo or che tu sei con me
50214099,La Sorte mia spietata
50218578,La sorte mia tiranna vuole ch'io sembri infida
50218515,La sorte tiranna vuol questo da me
4237061,La spartana generosa [A dispetto d'un tenero amore]
4237058,La spartana generosa [Non t’abbagli il falso lume]
4297753,La spartana generosa [S'io moro e se ascolti]
5078616,La sposa bisbetica. Dalla gioia dal diletto
5068272,La sposa bisbetica. La sposi pur chi vuole
5150105,La sposa del Tirolo. Deh rendi la calma
5165157,La sposa del Tirolo. Mi sento dir per strada
5093622,La sposa del Tirolo. Non me fà la vroccolosa
5149072,La sposa del Tirolo. Non me fa' la vroccolosa
4141961,La Sposa fidele
50278222,La sposa novella
4229122,La straniera [Duett] Arr.
4112084,La straniera: Variationen
5126621,La sua diletta prole diletta prole
50220523,La sua fe' vince e scolora
50266342,"La sua voce, il suo dolore"
50274718,Là sul monte voi salite
4172089,La superbia d'Alessandro [Amo ne so perche]
4304727,La superbia d'Alessandro [Che vidi che mirai]
5149853,La Sventurata
4177797,La Tchivra
50213574,La Tempête
50212138,"La terre frémit, le ciel gronde"
4319129,La terre les cieux
3974719,La Tombe de ma mère
4057605,La Traschchia nouva
4056864,La traschia nouva
50272364,La użyjmy swobody
4320223,La Vallée de Barcelonnette
4323349,La Vallée de Montmorency
5104657,La valletta. Op.68
4271335,La Valse des feuilles
4324023,La Valse du pauvre diable
5169874,La vedova contrastata. All'amabile contessa
5170472,La vedova contrastata. Amanti vi compiango
5170431,La vedova contrastata. Deh ritorni al sen la calma
5170649,La vedova contrastata. Serba a chi vuoi quel core
50273250,La veggio il prato adorno
4238484,La Vendage
4284599,La vendetta di Nino [Oh Dio che orror che muta]
50213826,La Vera constanza
5133672,La verginella „ simile alla
5107007,La Vestale. Quand'amistà seconda
5149856,La vestale... II Atto
5186963,La Via della Finestra
4058127,La Viandière
50219137,La victoire en chantant nous ouvre la barrière
5197260,La Ville myterieuse
4238978,La Vilye filye
50218724,La virtù liberata
4198566,La Vision d'Emma
4312153,La Voix
4095141,La Youtse
4054520,La Zopetta
5132566,LA' TRA LE SELVE
5009044,"La, la, la, la, la, la, la, la, la, la, la"
5084220,Laban che fai? Non senti di festosi concenti
5096472,"Labon vel dissi gia , tutta la cura fu"
5178943,Labyrinth-Walzer. Op.109
5186613,Labyrinthe/Miroir
50270709,Lächelnd stand das Veilchen da
5207627,Laclemenza d'Augusto
5022347,Lacrimosa.
4195056,Lady E
5100759,"Lae tare Doctor inclyte, sacra decorus"
35002,"Laeta Encaenia, quae nobis praemia"
60340,"Laeta lux triumphis plena, clara lucida serena"
3009623,"Laeta voce intonemus, salve crux spes unica"
50267484,Lagrime di Marte per le Vittorie
50227776,Lamentación 3.ª para el Jueves por la tarde
50227882,Lamentación 3ª para el Jueves por la tarde
50227780,Lamentación 3ª para el Jueves Santo por la tarde.
50227754,Lamentación â Solo
50227883,Lamentación a tres
50227777,Lamentación â tres.
50227779,Lamentación Sola 3ª para la tarde de Jueves Santo
5046317,Lamentacja nad grobem Chrystusa
50229425,Lamentatio Jeremiae. Lectio prima
50229429,Lamentatio Jeremiae. Lectio secunda
50229432,Lamentatio Jeremiae. Lectio tertia
50229838,"Lamentationes Ieremiae - Feria V, Lectio I"
50229845,"Lamentationes Ieremiae - Feria V, Lectio II"
50229850,"Lamentationes Ieremiae - Feria V, Lectio III"
50229855,"Lamentationes Ieremiae - Feria VI, Lectio I"
50229861,"Lamentationes Ieremiae - Feria VI, Lectio II"
50229866,"Lamentationes Ieremiae - Feria VI, Lectio III"
4333205,Lamentationes Jeremiae | In coena Domini | Lectio II: Zain
4333207,Lamentationes Jeremiae | In parasceve | Lectio II: Mem
5203841,Lamentationi
5203719,Lamentazioni del Giovedì Santo
5168603,"LAMENTAZIONI VENERDI SANTO,1"
5095500,"Lamentazioni. Mercoledì Santo. Lezione 1, 2, 3"
50234276,Lamentio Jeremiae prophetae
3928671,Lamento  [Vorspiel Elend]. Fassung 1960. Entwürfe
3928673,Lamento [Elend]
4254693,Lamento [Elend]. Fassung 1960. Entwürfe
4207864,"Lamento, vier Intermezzi und Marsch"
4207865,"Lamento, vier Intermezzi und Marsch [Marsch]"
4207869,"Lamento, vier Intermezzi und Marsch [Marsch]. Entwürfe"
5021586,Lamm das geschlachtet ist
5211647,Lamm Gottes voll der Lieb und Huld nimm weg von uns die Sünden 
5188974,Lämmlein geht. Ach Herr! unsre Missethaten
5188986,Lämmlein geht. Ach unter dieser Last
5188991,Lämmlein geht. Am Kreuze stirbt er
5188982,"Lämmlein geht. Bewafne dich, Mächt'ger"
5188971,Lämmlein geht. Daran ist erschienen
5188964,"Lämmlein geht. Du siehst Ihn, Mitternacht"
5188981,Lämmlein geht. Hier steht das Holz
5188966,"Lämmlein geht. Ich bete, zürne nicht"
5188980,Lämmlein geht. Ich grüsse dich am Kreuzesstamm
5188987,Lämmlein geht. Ich tilge deine Uebertretung
5188955,Lämmlein geht. Lämmlein geht und trägt die Schuld
5188985,Lämmlein geht. Mir hast du Arbeit gemacht
5188962,Lämmlein geht. Mit väterlicher Stimme
5188972,Lämmlein geht. Mörder kommen schon
5188989,"Lämmlein geht. Nun ich weiss, worauf ich bau"
5188984,Lämmlein geht. Nun ist der Hirte ganz geschlagen
5188970,Lämmlein geht. Nun sterb ich Sünder nicht
5188973,"Lämmlein geht. Nun wird mich, Gott"
5188979,Lämmlein geht. Ob bey uns ist der Sünden viel
5188968,"Lämmlein geht. Seine Liebe, sein Erbarmen"
5188961,"Lämmlein geht. Siehe das ist Gottes Lamm, welches"
5188976,Lämmlein geht. Umgürtet mit Gerechtigkeit
5188983,Lämmlein geht. Unsre Sünden und Missethaten
5188969,Lämmlein geht. Verflucht von Gott liegt Er
5188977,Lämmlein geht. Verspottet und verhöhnt.
5188963,Lämmlein geht. Wie tödtlich schrecken die Gerichte
5188990,Lämmlein geht. Zerreisse Golgatha
50228787,Lamour du moy
5189494,Lam[m] das von verruchten Zungen
5028665,Land der Liebe. Auswahl
4326124,Land ja wir sehn dort Berge
50253111,Lande dachte mir der Liebe Glück
5037007,Länder
5005100,Ländler aus Oberösterreich
5016138,"Ländler, Klavier vierhändig, G-Dur, 1940."
5033207,Ländliche Tänze. Auswahl; arrangiert
5033208,Ländliche Tänze. Nr. 1; arrangiert
5033209,Ländliche Tänze. Nr. 2; arrangiert
5017818,Landmesse No 5
4080143,Landmesse Nr
5191028,Landsknechtmarsch
4031470,"Landstreicherliedl, Nr"
5199838,Lang blick ich fest gebannt
5018516,Lang spuckts in einem Hause da gieng es trap trap trap
5008710,"Lang ssukt in meinem Hause, da ging es trapp, trapp trapp"
50263588,Länger nicht der Qual zum Raube
50280789,Langsame Eintrübung über Nacht
5025324,Langsamer Satz; arrangiert
5025322,Langsamer Satz; arrangiert. Skizzen
50274886,Längst glüht' ich du Holde ein Herz dir zu rauben
4326068,Langue il fior
5124061,Langue langue langue cruento
5105754,Lapides pretiose
50227772,Lapp Vrsa
50229154,lardant desir
5040295,Larghetto?
5021680,Largo assai;
5021926,Largo cantabile;
4056869,Las chiosas
4057608,Las Chioschas schrdämadas
50267147,Laß den Mars nur lernen blasen
4020310,Laß dich mit duftneden Rosen umwinden
3957995,Laß dir dies kleine Opfer bringen
4172720,Laß Heiland voll der Zärtlichkeit durch uns dein Lob ertönen
5035152,Laß itzt mit süßen Weisen
4220960,Laß mich mit deinem
4114431,Laß uns schattig ruhen auf den Rasenpfühlen
4238853,Laß Vater der Musen ein Bild mir geleigen
50273747,Lasciamo i complimenti
5017277,Lasciar d’amarti
4243473,Lasciate mi importune
5128515,"Lasciate, o Vergine"
50269060,lasciatemi ah
50278186,Lasciatemi partita memoria di vendetta
4117962,Lasciato dico lascia o sà
5079481,Lasciato il Patrio Lido
50266417,Lascio in primis alli sposi la costanza nell'affetto
4212370,Lascivoli il mio desio
4336872,Láska synovská nás k tobě víže
5021880,Lass auf diesem dunkeln Pfade.
4325037,Lass dankbar dir Dreieiniger
50275519,Lass dein Wort das uns erschallt
50279775,Lass deine Langmut und Geduld Gott unsre Herzen rühren
50266817,Lass dem Winter Eis und Flocken
3999676,Lass der Völker toben zu lass sie toben leide du
4194325,Lass dich heut anbeten
50269169,Lass die Wonne mich berauschen
50279748,Lass dieses Jahr gesegnet sein an reichen Tugendfrüchten
50269684,Lass dir huld'gen Nereide
5033111,Lass durch nur nichts irre machen
50276284,Lass einst uns alle kommen zum Abendmahl der Frommen
50278799,Lass es Vater uns gelingen dieses Ziel einst zu erringen
5014634,Lass Geliebten
50279089,Lass Jesu dein Gerichte mir stets vor Augen sein
50271339,Lass Jesu Gottes Sohn
50280844,Lass Kind vom heilgen Weibes Samen
50276608,Lass mich das Böse stets verabscheuen und verachten
5022624,Lass mich fester an die hangen
50280780,Lass mich lass das arme Mädchen fern von dir
50240471,Lass mich mit ... Holz zu ...
50240473,Lass mich mit deinem Schatz zufrieden
50276285,Lass mich wachsam sein und ringen nach dem Lohn der Seligkeit
50275081,Lass mir die Träne nur du konntest mir die Liebe ja nicht lassen
50277405,Lass nie gefühllos uns wie gut du bist verkennen
50271355,Lass schallen deutscher Sängerchor
5021885,"Lass sie dann, wenn sie nun sterben."
5021895,"Lass sie dann, wen[n] sie nun sterben"
4307943,Lass sie dort am Throne mit dir erben
4301519,Lass sie Herr deine Wege wallen
4072933,Lass sie nur rauschen und rollen die Fluten
4271308,Lass sie zu dir gelangen
5040684,Lass uns beide fröhlich
50272771,Lass uns des Glaubens heil'gen Strahl
50275419,Lass uns wohnen einst mit deinen Heiligen
50278078,Lass' die Tön' erklingen immer wohlgemut
4232650,Lass' ich von schlimmer Wahl mich bethören besser ich legte mich gleich in's Grab
50278099,Lassa oh Dio che presumo
5015313,Lasset euch begnügen an dem   
4178980,Lasset frohe Lieder rauschen
3968091,Lasset heut am edlen Ort Ernst und Lust sich mischen
5219594,Lasset uns anbeten und knieen
5022404,Lasset uns dem Herrn lobsingen.
50274342,Lasset uns denn lustig sein
5090568,Lassi d'amar
50265992,Lasso ch'io moro e voi non vedete il mio male
50279993,Lasst beim feur'gen Saft der Reben Wein und Liebe uns besingen
50279994,Lasst Brüder jetzt erklingen ein altes Lied
3953220,Lasst Christen uns besingen heut den Anfang unsrer Fröhlichkeit
50265797,Lasst das Herz uns froh erheben
4192052,Lasst das Wort uns geben heut uns vom Trinken zu entwöhnen
4043198,Lasst das Wort uns geben heute uns vom Trinken zu entwöhnen
50231309,Lasst den großen Frohi walten
50268505,Lasst die Becher kreisen singet lust'ge Weisen
50274159,Lasst erschallen frohe Lieder
50270973,Lasst Freud' und Gesang hoch erschallen
4208970,Lasst heut von frommer Sängerschar
50270345,Lasst ihm Festgesang erschallen
50280809,Lasst ihr Nachtigallen lasst ihr Schlummerlieder fallen
50280931,Lasst ihr Nachtigallen Schlummerlieder fallen
50277993,Lasst im Rausch der Lust und Freude
4311092,Lasst in froher Eintracht heut uns ein Fest beginnen
50273407,Lasst Jubellieder schallen der Mai ist froh erwacht
50269738,"Lasst Lautenspiel und Becherklang nicht rasten, ist Fasching aus"
50269737,"Lasst Lautenspiel und Becherklang nicht rasten, so lang es Zeit"
4051585,Lasst loben heut ihr Christen
50280435,Lasst lustig die Hörner erschallen
5017733,Lasst Majestät zu euren Füssen
50269080,Lasst mich den stolzen Läst'rer Gottes schlagen
50268392,Lasst mich trinken lasst mich trinken lasst von diesem Feuerwein
5022237,Lasst sich der Höhle Thor erschliessen
50270005,Lasst uns alle den Vater preisen
50279187,Lasst uns dem heil'gen Wort
50264856,Lasst uns die Freuden des Lebens genießen
50278449,Lasst uns erfreuen herzlich sehr alleluja
50279999,Lasst uns Gottes Lieb erheben
4055755,Lasst uns heut mit Brüdern singen
50262094,Lasst uns ihr Himmlischen
50272590,Lasst uns Müh' und Gram versüßen
50267472,"Lasst uns Rosen winden, eh der Nord sie bricht"
5221009,Lasst uns wallen hin zu granitnen Hallen
50262591,Lasst zu dem Fest
50263863,Lasst zu dem Fest ein fröhlich' Herz uns bringen
4249329,Laßt die Heuchler sich kasteien
5190428,Last die Politiker
4114067,Laßt die Stimmen hell erklingen
50272750,Laßt ertönen heilge Lieder
4325885,Laßt euch umarmen
50279184,Laßt froh uns sein murren ist vergebens
3966398,Laßt sehen euren Ruhm von beiden Seiten
50267152,Laßt sie also auf uns blitzen
50239395,Laßt uns heut die armen Seelen
50275645,Laßt uns loben uns preisen
4046663,"Lateinische Messe in D, op"
4076989,"Lateinische Messe, op"
5191318,Lateinische Sonntagsmesse
4135967,"Lateinische Vesperhymnen, op"
50244444,"Laub, farbiger Fahrplan, der mich erinnert"
3002358,"Lauda Sion et laetare, plebs devota jucundare"
50264562,"Lauda Sion, lauda Sion, salvatorem"
50274119,Laudamus laudamus laudamus te
50273671,Laudate cum
50276569,Laudate cum omnes populi
5104094,Laudate Dio
3030498,Laudate Dominum fulguranti ejus
50278772,Laudate Dominum laudate Dominum
5082727,"Laudate Dominum Laudate Dominum Laudate Dominum, omnes"
50273613,Laudate et super exaltate
5083162,Laudate eum omnes populi laudate
5129095,Laudate laudate laudate Dominum
5127908,Laudate laudate laudate laudate
50278771,Laudate laudate laudate laudate Dominum omnes gentes
5083195,laudate nomem laudate
50271856,Laudato con divin figlio
5011522,Laudemus te benedicite
50228913,Laudenmotette
3002344,"Laudes ac gratiae, sint omni momento sanctissimo ac divinissimo Sacramento"
5139246,Laudibud cives resonent
50276739,Laudis offerimus
5189305,Lauf schöner Fluss zu Lelisetten 
50232783,Laufe was kann
50223361,Laulinde Sommerwinde
50263675,Laura betet in Engelharfen hallen Frieden Gottes in ihr krankes Herz 
50274466,Laus laus et perennis gloria
50279172,Laus tibi Domine rex aeternae gloriae
50279558,Lauscht' er hinterm Rosenstrauche
50265424,Laut erschallt's von jedem Mund
50262361,Laut hinaus sei's heut gesungen
50264805,Laut zu kräftigem Kampfe dröhnt die Trommel ins Ohr
4077977,Lautenlieder. Eichendorff-Lieder. Der alte Garten
50277970,Läutet ihr Glocken der Ehrfurcht
50213793,Là si fermi il carrozzino m'avvicino
50263985,Laβ mich zu den Schafen stellen
5002346,Laβt mich los
4288064,Le Baiser de ma mère
4270132,Le Bateleur
50211655,Le beau berger Tircis près de sa chère Annette
3976381,Le Beau castel
4239624,Le Beau temps
50218245,Le bel oiseau
4055292,Le Bien-aimé vers son amie
4154149,Le Bon duc voyant cela
4288009,Le Bon pauvre
4238332,Le Bon poûro
50213028,Le bon seigneur de not'village
4056250,Le Bon soir des Veneurs
4198456,Le Bonheur de la Constance
50217046,"Le bonheur est partout, les ordres des destins"
4185470,Le Bossu
4238297,Le Bouébo du chalet
4050084,Le Bouquet refusé
4271470,Le Bouvillon
4263817,Le branle de St
4177804,Le Breinyâ
50213072,Le bruit de vos débats me fait quitter les lieux
5042170,Le Cantatrice Villane
4270246,Le Carrosse
3976095,Le Cavalier de Montet
4237883,Le Cavalier inconnu
4237877,Le Chagrin de Madeleine
4176758,Le Chamois sur les hautes cîmes va paître aux premiers feux du jour
4238352,Le Champ du repos
3976027,Le Chant de ma mère
4050035,Le Chant des fauvettes
4271787,Le Chant des oiseaux
3969533,Le Chant du berger
4270116,Le Chant du Cosaque
3953371,Le Chant du meunier
4181326,Le Chant du pâtre
4286503,Le Chant du premier Août
50273095,Le chant du Rossignol est bien fait
4057101,Le Chapelet
4054959,Le Charme de s'entendre
3941975,Le Chevalier et la Sainte
50275896,Le ciel n'a plus d'étoiles
50216650,Le Ciel répond à [...]
50216325,"Le ciel, la nuit, le soleil et l'aurore"
4050771,Le Clavecin
4201366,Le Clocher de mon hameau
4319130,Le coeur change à son gré
3953318,Le Colibri
5197432,Le Colloque de deux Perruches
5185682,Le Combat d'Hector et d'Achille
50239548,Le comble d ton sçavoir
4221968,Le Cri de guerre
4270238,Le Curé de Pomponne
3960158,Le Danseur de corde
4050114,Le Départ d'Enée
4094614,Le Départ des troupeaux
4055366,Le Départ du croisé
4198582,Le Départ du guerrier
4288016,Le Déserteur gruérien
50268670,Le destin d'Erigone
50268667,Le destin d'Erigonne
5208109,Le Devin du village. Je vais revoir ma charmante maîtresse
50219460,Le déserteur
4266147,Le Diable à quatre?
50213471,Le Dieu de tous les dieux qu'adore l'univers
50214463,Le Dieu Mars et Vénus blessez des mêmes traits
50214468,Le Dieu Mars et Vénus blessés des mêmes traits
50211146,"Le Dieu qui répand la lumière, va d'un siècle nouveau"
4271669,Le Dimanche matin
50216441,Le donne è ver son leste
4284503,Le donne letterate [Astrea nel cor mi siede]
50264207,Le doux prix de la victoire
4003717,Le Drapeau noir et blanc
50221594,Le ferite d'amor sono i contenti
4183007,Le feste galanti [Regna su tutti i cor]
4130038,Le feste galanti [Se vedrai dall'occidente]
4118347,Le feste galanti [Si mie labbra care]
4318130,Le Fifre et le tambour
4027165,Le Fils de la montagne
4054919,Le Fils du mystère
4270240,Le Galoubet
4324000,Le Gondolier vénitien
50218166,Le gouverneur après la danse
50212061,"Le grand Cobourg s'avance, tremblez républicains"
4058715,Le Grenier
4055200,Le Guerrier troubadour
4326640,Le Guetteur de Saint-Nicolas
4259482,Le Hamac
50221038,Le héros que j'attends ne reviendra-t-il pas ?
4199256,Lè J'armailyi dè per d'avô
4287247,Le Jaloux malade
4055467,Le Jardenier supposé
4049924,Le Jeune chapeur de Chamois
4062906,Le Jour de l'an
50217341,Le jour paraît
4288007,Le Joyeux berger
4249982,Le Laboureur
5050652,Le lagrime delle vedove. Vidi un giorno un vago oggetto
50219634,Le long des eaux où se bagne
50219424,Le maître en droit
4312146,Le Malade
50218210,Le malheur me rend intrépide
50221770,Le maréchal-ferrant
4267156,Le Mariage d'Arlequin
4049362,Le Marin généreux
4318947,Le Méléagre champenois
4264746,Le Meunier
50218654,"Le mie pene, o sorte ingrata"
3976352,Le Moine mécanicien de la Part-Dieu
50254040,Le moribont
50216964,Le Muphti va les yeux baissés
50215786,Le murmure des eaux la verdure et l'ombrage
4288058,Le Murmure des sapins
50275294,Le musique Anglais je vous hassure
4323996,Le Négligé
4051466,Le Nigaud
4238577,Le nostre liti Meleagro
4055348,Le Novice de la Trappe
4238495,Le P'tit cantonier
4237879,Le Page du comte Michel
50220085,Le papillon léger voit briller une rose
4288047,Le Pardon de Madeleine
4312684,Le Pas des trois cousines
4177034,Le Pays de Fribourg
4270133,Le Pêcheur de corail
4277910,Le peintre amoureux de son modèle [Me promenant près du logis]
5088476,"Le pene, le pene al core amante crescono"
4269393,Le pescatrici [Ero ancora piccinina]
3973511,Le Petit chevrier
4212519,Le petit Savoyard
50218627,Le peuple dans la nuit profonde
50211109,Le Père d'Israël à qui le Roi des Rois
4271476,Le Pinson du grand chêne
5200738,Le Pluie de Perles
50214007,Le plus beau jour de notre vie
50214006,"Le plus beau jour de notre vie, cher pasteur"
4056249,Le Point du Jour des Veneurs
4198454,Le Pouvoir de la melodie
4266131,Le Premier jour qu'on aime
4318747,Le Prévôt des marchands
50213856,Le Ragazze d'oggi giorno soglion far l'amor
50213857,Le Ragazze d'oggi giorno soglion far l'amor
4234601,Le Ranz des vaches de Gruyère
3976029,Le Rappel du foyer
3976308,Le Refrain de l'oiseau
4324015,Le Rémouleur et la meûnière
4288052,Le Retour au foyer
4262404,Le Retour d'un Suisse
3976388,Le Rêve du duc de Zaehringen
4271801,Le Réveil de l'oiseau
4304802,Le rivali concordi [In mezzo ai terrori]
4086542,Le rivali concordi [Nell'anime amanti]
4172084,Le rivali concordi [Salverò da rischio]
4049868,Le Rocher de deux amans
5186323,Le Roi des Gourmets. Divertimento
4125600,Le Roi et le fermier [Je ne sais à quoi me résoudre]
4212416,Le Rouge-gorge
50275013,Le sac au dos
50218528,Le sciapo da amue le epe
50224097,Le sciappò da a mue l'epe
4318948,Le Secret de madame
3976416,Le Secret du ruisseau
3973322,Le Seigneur est ressuscité son peuple est racheté
3997430,Le Serment du Grütli
4268998,Le serve rivali [Benedette le galline]
4055289,Le Silence
50214587,"Le soir brunissait la clairière, l'oiseau"
3973417,Le soir quand le soleil inonde le lac de ses rayons ardents
4287984,Le Soir sur l'Alpe
4271395,Le Soir sur le montagne
50216192,Le soleil recommence à dorer nos montagnes
50217917,Le soleil s'est caché
4023205,Le sort de Médée
50279473,Le sue ragioni ha il caso
5045814,Le Tableau animé
4192282,Le Tableau de Mariage
50275938,Le tambour bat je trèssaille
50268571,Le temps passe passe passe
50262413,Le tems passe passe passe
4051169,Le Tiers
4003723,Le Tilleul de Fribourg
4054951,Le Tintamar de la guitarre
4198488,Le Tombeau des deux amans
5206781,Le trame deluse ossia I raggiri scoperti
5206871,"Le trame deluse, ossia i raggiri scoperti"
50272909,Le Trémolo XXX NOCH IN BEARBEITUNG
50268756,Le trentatré belezze
50214629,Le Tribunal s'assemble en ce moment d'orage
5207271,Le trompette de M
4049857,Le Troubadour abandonné
50226743,Le trouble et la frayeur 
50222198,Le vaisseau vogue au gré d'un calme heureux
3960463,Le Vieux chalet
4319531,Le Vieux chasseur
3976288,Le Village au bord de l'eau
50218796,"Le villanelle, le villanelle festose"
5126840,Le Villi. Scelta
4271401,Le vilyo Dzouno
3976408,Le Vin
50277869,Le vin e la danse charment l'existence
4181334,Le Vingt de mai
5129009,LE VIRTU' RIVALI
50213642,Le Virtù Rivali
4059206,Le Voyage du Zéphir
50217013,Le voyageur et le guerrier tous deux courent
50272064,Leb wohl Louise
50266858,Leb wohl mein Liebchen wir müssen scheiden
4274212,Leb wohl mein theures Leben
5008908,"Leb wohl, leb wohl, mein Liebchen leb wohl"
4287524,Leb' wohl du teures geliebtes Haus
50273212,Leb' wohl du willst auch der Heimath schwinden
50263774,"Leb'wohl, leb'wohl, du klarer Silberbach"
4130442,Lebe lache Küsse Kränze
50274431,Lebe wohl geliebtes Wesen teure Schwester lebe wohl
4238643,Lebe wohl mein liebes Kind
50274286,Lebe wohl mein treues Liebchen
50279823,Lebe wohl zum Angedenken kann ich dir
4054373,Lebe wohl!
50219146,"Lebe, liebe, trinke, lärme, kränze dich mit mir"
5208602,Leben ist Farbe. Sketches
3920738,Lebensschiff
50245594,Lebewohl du fühlst nichts
50263053,"lebewohl, mein Herz"
4184501,Lebhaft bewegt
4177002,Lebhaft und leicht
4180144,Lebt wohl auf Wiedersehn
50277466,Leb´ wohl du warmes Sonnenlicht 
50250905,"Lećcie myśli, pieśni moje "
50272097,Leci piosenka moja skrzydlata
50230090,Lectio 2.a
50230139,Lectio 3.a
50228847,Lectio Epistolae
50230144,Lectio III.
50230081,Lectio Secunda
50230084,Lectio tertia
4201315,Lecture à vue
50275088,Leere Felder ihr verlangt unsern Dank
50265118,Legasti o del mio cor nobil desio
4054360,"Legende von der heiligen Elisabeth, Die"
5040341,Legende; arrangiert
4079206,Leggero invisibile
4049417,Leggi nel occhi miei
50265099,Leggiadra pastorella in trecce d'oro
5103721,Leggo già nel vostro cor
50263206,Legiony to żałobna nuta
50268420,Legiony to żałobna nuta.
50271008,Legły pola łąki snem
50241493,Leib des 
