RISM_ID,ID,240$m,500
850610914,IT\ICCU\MSM\0004938,accordion,
850610915,IT\ICCU\MSM\0004939,accordion,
850610916,IT\ICCU\MSM\0004940,accordion,
850610917,IT\ICCU\MSM\0004941,accordion,
850610918,IT\ICCU\MSM\0004942,accordion,
850610919,IT\ICCU\MSM\0004943,accordion,
850610920,IT\ICCU\MSM\0004944,accordion,
850611019,IT\ICCU\MSM\0006688,accordion,
850611020,IT\ICCU\MSM\0006689,accordion,
850611068,IT\ICCU\MSM\0004917,accordion,
850611074,IT\ICCU\MSM\0005073,accordion,
850611075,IT\ICCU\MSM\0005074,accordion,
850611076,IT\ICCU\MSM\0004928,accordion,
850611077,IT\ICCU\MSM\0004929,accordion,
850611078,IT\ICCU\MSM\0004930,accordion,
850611081,IT\ICCU\MSM\0004933,accordion,
850611083,IT\ICCU\MSM\0005085,accordion,
850611084,IT\ICCU\MSM\0005086,accordion,
850611085,IT\ICCU\MSM\0005087,accordion,
850611086,IT\ICCU\MSM\0005088,accordion,
850611177,IT\ICCU\MSM\0006683,accordion,
850611178,IT\ICCU\MSM\0006690,accordion,
850611179,IT\ICCU\MSM\0006691,accordion,
850611230,IT\ICCU\MSM\0005075,accordion,
850611231,IT\ICCU\MSM\0005076,accordion,
850611241,IT\ICCU\MSM\0005089,accordion,
850611334,IT\ICCU\MSM\0006684,accordion,
850611335,IT\ICCU\MSM\0006685,accordion,
850611336,IT\ICCU\MSM\0006686,accordion,
850611337,IT\ICCU\MSM\0006687,accordion,
850611394,IT\ICCU\MSM\0005069,accordion,
850611395,IT\ICCU\MSM\0005070,accordion,
850611396,IT\ICCU\MSM\0005071,accordion,
850611397,IT\ICCU\MSM\0005072,accordion,
850611494,IT\ICCU\MSM\0006491,accordion,
850611651,IT\ICCU\MSM\0006483,accordion,
850611652,IT\ICCU\MSM\0006484,accordion,
850611653,IT\ICCU\MSM\0006485,accordion,
850611654,IT\ICCU\MSM\0006486,accordion,
850611655,IT\ICCU\MSM\0006492,accordion,
850611656,IT\ICCU\MSM\0006493,accordion,
850611657,IT\ICCU\MSM\0006494,accordion,
850611658,IT\ICCU\MSM\0006495,accordion,
850611791,IT\ICCU\MSM\0005999,accordion,
850611821,IT\ICCU\MSM\0006472,accordion,
850611823,IT\ICCU\MSM\0006487,accordion,
850611824,IT\ICCU\MSM\0006488,accordion,
850611825,IT\ICCU\MSM\0006489,accordion,
850611826,IT\ICCU\MSM\0006490,accordion,
850611832,IT\ICCU\MSM\0006649,accordion,
850611833,IT\ICCU\MSM\0006650,accordion,
850611991,IT\ICCU\MSM\0006477,accordion,
850611998,IT\ICCU\MSM\0006651,accordion,
850612013,IT\ICCU\MSM\0004349,accordion,
850612041,IT\ICCU\MSM\0005041,accordion,
850612042,IT\ICCU\MSM\0005042,accordion,
850612138,IT\ICCU\MSM\0006462,accordion,
850803549,IT\ICCU\TO0\1891107,accordion,fis
850812916,IT\ICCU\MIL\0930429,accordion,fis
850812968,IT\ICCU\MIL\0930443,accordion,fis
850813083,IT\ICCU\MIL\0931228,accordion,fis
850811003,IT\ICCU\LIG\0256193,accordion (4),
850813626,IT\ICCU\MIL\0930433,accordion (5),
850810326,IT\ICCU\LIG\0254351,accordion (6),
850604887,IT\ICCU\MSM\0008457,"accordion, cemb","fis, cemb"
850794892,IT\ICCU\VEA\1039334,arp,
850604738,IT\ICCU\MSM\0008328,arp,
850604828,IT\ICCU\MSM\0007776,arp,
850605098,IT\ICCU\MSM\0009101,arp,
850764930,IT\ICCU\MSM\0165817,arp,
850612363,IT\ICCU\MSM\0253618,arp,
850622557,IT\ICCU\MSM\0253617,arp,
850625687,IT\ICCU\MSM\0255683,arp,
850630272,IT\ICCU\MSM\0032318,arp,
850656094,IT\ICCU\MSM\0062920,arp,
850736624,IT\ICCU\MSM\0139121,arp,
850737398,IT\ICCU\MSM\0142799,arp,
850776972,IT\ICCU\MSM\0252428,arp,
850776973,IT\ICCU\MSM\0252429,arp,
850776974,IT\ICCU\MSM\0252430,arp,
850776975,IT\ICCU\MSM\0252431,arp,
850776976,IT\ICCU\MSM\0252432,arp,
850776987,IT\ICCU\MSM\0252433,arp,
850776988,IT\ICCU\MSM\0252434,arp,
850776995,IT\ICCU\MSM\0252435,arp,
850777102,IT\ICCU\MSM\0253619,arp,
850777193,IT\ICCU\MSM\0254002,arp,
850777305,IT\ICCU\MSM\0252358,arp,
850777433,IT\ICCU\MSM\0254743,arp,
850778235,IT\ICCU\MSM\0255018,arp,
850779361,IT\ICCU\MSM\0256878,arp,
850779699,IT\ICCU\MSM\0255392,arp,
850779766,IT\ICCU\MSM\0255393,arp,
850779767,IT\ICCU\MSM\0255394,arp,
850779768,IT\ICCU\MSM\0255395,arp,
850779861,IT\ICCU\MSM\0255406,arp,
850779862,IT\ICCU\MSM\0255407,arp,
850782192,IT\ICCU\MSM\0253779,arp,
850782193,IT\ICCU\MSM\0253780,arp,
850782278,IT\ICCU\MSM\0253781,arp,
850782279,IT\ICCU\MSM\0253782,arp,
850782280,IT\ICCU\MSM\0253783,arp,
850782281,IT\ICCU\MSM\0253784,arp,
850782931,IT\ICCU\MSM\0253810,arp,
850782932,IT\ICCU\MSM\0253811,arp,
850782933,IT\ICCU\MSM\0253812,arp,
850794659,IT\ICCU\UBO\3855250,arp,
850794661,IT\ICCU\UBO\3855287,arp,
850794663,IT\ICCU\UBO\3855231,arp,
850794716,IT\ICCU\UBO\3856045,arp,
850794717,IT\ICCU\UBO\3856047,arp,
850794742,IT\ICCU\UBO\3856044,arp,
850794751,IT\ICCU\UBO\3856042,arp,
850798800,IT\ICCU\LO1\1397241,arp,
850800493,IT\ICCU\LO1\1421861,arp,
850801019,IT\ICCU\LIG\0135183,arp,
850801023,IT\ICCU\LIG\0135187,arp,
850801045,IT\ICCU\LIG\0135186,arp,
850801056,IT\ICCU\LIG\0135188,arp,
850801067,IT\ICCU\LIG\0135182,arp,
850801186,IT\ICCU\LIG\0134739,arp,
850801239,IT\ICCU\LIG\0134722,arp,
850801382,IT\ICCU\LIG\0135796,arp,
850803556,IT\ICCU\TO0\1892879,arp,
850803590,IT\ICCU\TO0\1892875,arp,
850803610,IT\ICCU\TO0\1892890,arp,
850803646,IT\ICCU\TO0\1892872,arp,
850803974,IT\ICCU\LIG\0208927,arp,
850804332,IT\ICCU\LIG\0222408,arp,
850804334,IT\ICCU\LIG\0222366,arp,
850804335,IT\ICCU\LIG\0222367,arp,
850804339,IT\ICCU\LIG\0222203,arp,
850804340,IT\ICCU\LIG\0222403,arp,
850804341,IT\ICCU\LIG\0222417,arp,
850804344,IT\ICCU\LIG\0222207,arp,
850804351,IT\ICCU\LIG\0222209,arp,
850804365,IT\ICCU\LIG\0222160,arp,
850804378,IT\ICCU\LIG\0222125,arp,
850804382,IT\ICCU\LIG\0222132,arp,
850804387,IT\ICCU\LIG\0222140,arp,
850804388,IT\ICCU\LIG\0222420,arp,
850804393,IT\ICCU\LIG\0222210,arp,
850804397,IT\ICCU\LIG\0222414,arp,
850804401,IT\ICCU\LIG\0222112,arp,
850804403,IT\ICCU\LIG\0222201,arp,
850804407,IT\ICCU\LIG\0222204,arp,
850804432,IT\ICCU\LIG\0222205,arp,
850804433,IT\ICCU\LIG\0222206,arp,
850804437,IT\ICCU\LIG\0222395,arp,
850804449,IT\ICCU\LIG\0222200,arp,
850804456,IT\ICCU\LIG\0222202,arp,
850804473,IT\ICCU\LIG\0222162,arp,
850804476,IT\ICCU\LIG\0222418,arp,
850804477,IT\ICCU\LIG\0222419,arp,
850804480,IT\ICCU\LIG\0222387,arp,
850804482,IT\ICCU\LIG\0222410,arp,
850804484,IT\ICCU\LIG\0222373,arp,
850804485,IT\ICCU\LIG\0222380,arp,
850804492,IT\ICCU\LIG\0222147,arp,
850804493,IT\ICCU\LIG\0222156,arp,
850804494,IT\ICCU\LIG\0222208,arp,
850804498,IT\ICCU\LIG\0222164,arp,
850804509,IT\ICCU\LIG\0222377,arp,
850804515,IT\ICCU\LIG\0222152,arp,
850804517,IT\ICCU\LIG\0222391,arp,
850804521,IT\ICCU\LIG\0222133,arp,
850804525,IT\ICCU\LIG\0222411,arp,
850808258,IT\ICCU\LIG\0242677,arp,
850776797,IT\ICCU\MSM\0252344,arp,"arp/arp, fl/vl"
850800443,IT\ICCU\LO1\1421231,arp (2),
850800838,IT\ICCU\LO1\1421217,arp (2),
850778214,IT\ICCU\MSM\0255013,"arp (2), pf","arp1, arp2, pf"
850778296,IT\ICCU\MSM\0253996,"arp (2), vl","arp1, arp2, vl"
850778234,IT\ICCU\MSM\0255017,"arp (2);arp, pf","arp1, arp2/pf"
850749723,IT\ICCU\MSM\0154135,arp (4),
850780845,IT\ICCU\MSM\0255398,"arp, i (3)","arp, 3str"
850780863,IT\ICCU\MSM\0255399,"arp, i (3)","arp, 3str"
850780864,IT\ICCU\MSM\0255400,"arp, i (3)","arp, 3str"
850779860,IT\ICCU\MSM\0255405,"arp, orch","arp-solo, orch"
850770076,IT\ICCU\MSM\0175913,"arp, org",
850763924,IT\ICCU\MSM\0160206,"arp, pf",
850763414,IT\ICCU\MSM\0158936,"arp, pf",
850778024,IT\ICCU\MSM\0253760,"arp, pf",
850778213,IT\ICCU\MSM\0255012,"arp, pf",
850778215,IT\ICCU\MSM\0255014,"arp, pf",
850778216,IT\ICCU\MSM\0255015,"arp, pf",
850778454,IT\ICCU\MSM\0255896,"arp, pf",
850778478,IT\ICCU\MSM\0255897,"arp, pf",
850779526,IT\ICCU\MSM\0255894,"arp, pf",
850779527,IT\ICCU\MSM\0255895,"arp, pf",
850779670,IT\ICCU\MSM\0255898,"arp, pf",
850779671,IT\ICCU\MSM\0255899,"arp, pf",
850779672,IT\ICCU\MSM\0255900,"arp, pf",
850779743,IT\ICCU\MSM\0255901,"arp, pf",
850779744,IT\ICCU\MSM\0255902,"arp, pf",
850779747,IT\ICCU\MSM\0255903,"arp, pf",
850779823,IT\ICCU\MSM\0255904,"arp, pf",
850779824,IT\ICCU\MSM\0255905,"arp, pf",
850779913,IT\ICCU\MSM\0255906,"arp, pf",
850780004,IT\ICCU\MSM\0255662,"arp, pf",
850780093,IT\ICCU\MSM\0255684,"arp, pf",
850781197,IT\ICCU\MSM\0255893,"arp, pf",
850803554,IT\ICCU\TO0\1892874,"arp, pf",
850803741,IT\ICCU\LO1\1501331,"arp, pf",
850799487,IT\ICCU\LO1\1401394,"arp, pf","arpeg, pf"
850654513,IT\ICCU\MSM\0055773,"arp, pf",
850654514,IT\ICCU\MSM\0055774,"arp, pf",
850654515,IT\ICCU\MSM\0055775,"arp, pf",
850686260,IT\ICCU\MSM\0087352,"arp, pf",
850778631,IT\ICCU\MSM\0255019,"arp, pf",
850748061,IT\ICCU\MSM\0153289,"arp, pf",
850773022,IT\ICCU\MSM\0170421,"arp, pf",
850748194,IT\ICCU\MSM\0154952,"arp, strings","arp, vl1, vl2, vla, vlne, bc"
850750674,IT\ICCU\MSM\0154774,"arp, vl, vlc",
850725807,IT\ICCU\MSM\0129107,B,
850765558,IT\ICCU\MSM\0167106,b,
850722730,IT\ICCU\MSM\0124262,B,
850725600,IT\ICCU\MSM\0129105,B,
850725601,IT\ICCU\MSM\0129106,B,
850726019,IT\ICCU\MSM\0129093,B,
850726024,IT\ICCU\MSM\0129098,B,
850726026,IT\ICCU\MSM\0129100,B,
850726224,IT\ICCU\MSM\0129101,B,
850726227,IT\ICCU\MSM\0129104,B,
850777998,IT\ICCU\MSM\0254208,B,
850768325,IT\ICCU\MSM\0173441,"B (2), cemb",
850779271,IT\ICCU\MSM\0255752,"B (2), Coro, orch","B, B, Coro (T, B), fl, ob1, ob2, cl1, cl2, fag, cor1, cor2, tr1, tr2, trb, vl1, vl2, vla, vlc, b"
850621005,IT\ICCU\MSM\0018093,"B (2), Coro, pf","B, B, Coro, pf"
850607775,IT\ICCU\MSM\0008625,"B (2), Coro, pf","B, B, Coro (S1, S2, T1, T2, B), pf"
850601998,IT\ICCU\MSM\0002126,"B (2), Coro, pf","B, B, Coro (S1, S2), pf"
850603834,IT\ICCU\MSM\0004002,"B (2), Coro, pf","B, B, Coro (T1, T2, B), pf"
850604746,IT\ICCU\MSM\0008481,"B (2), Coro, pf","B, B, Coro (T1, T2, B), pf"
850610311,IT\ICCU\MSM\0004630,"B (2), Coro, pf","B, B, Coro (T1, T2, B), pf"
850768678,IT\ICCU\MSM\0174027,"B (2), Coro, pf","B1, B2, Coro (2V), pf"
850773636,IT\ICCU\MSM\0171110,"B (2), Coro, pf","B1, B2, Coro (T1, T2, B1, B2), pf"
850608176,IT\ICCU\MSM\0010066,"B (2), Coro, winds","B, B, Coro (T1, T2, B), fl1, fl2, cl1, cl2, cl3, cl4, fag1, fag2, cor1, cor2, tr1, tr2, trb, b"
850718063,IT\ICCU\MSM\0114599,"B (2), harmonium","B1, B2, harm"
850669162,IT\ICCU\MSM\0071175,"B (2), i","2V, str"
850671783,IT\ICCU\MSM\0071176,"B (2), i","2V, str"
850804567,IT\ICCU\LO1\1537599,"B (2), orch",
850804623,IT\ICCU\LO1\1537774,"B (2), orch","B, B, fag1, fag2, cor1, cor2, archi"
850787386,IT\ICCU\LO1\1199191,"B (2), orch","B, B, fl, ob1, ob2, cl1, cl2, fag1, fag2, cor1, cor2, archi"
850777173,IT\ICCU\MSM\0253693,"B (2), orch","B, B, fl1, fl2, ob1, ob2, cl1, cl2, fag, cor1, cor2, tr1, tr2, vl1, vl2, vla1, vla2, vlc, b"
850778602,IT\ICCU\MSM\0255069,"B (2), orch","B, B, fl1, fl2, ob1, ob2, cl1, cl2, fag1, fag2, cor1, cor2, tr1, tr2, vl1, vl2, vla, b"
850780068,IT\ICCU\MSM\0256001,"B (2), orch","B, B, ob1, ob2, fag1, fag2, cor1, cor2, vl1, vl2, vla, b"
850605225,IT\ICCU\MSM\0008620,"B (2), pf",
850605380,IT\ICCU\MSM\0008602,"B (2), pf",
850606231,IT\ICCU\MSM\0007028,"B (2), pf",
850608173,IT\ICCU\MSM\0010053,"B (2), pf",
850610462,IT\ICCU\MSM\0004624,"B (2), pf",
850610544,IT\ICCU\MSM\0006059,"B (2), pf",
850610847,IT\ICCU\MSM\0006367,"B (2), pf",
850611406,IT\ICCU\MSM\0005236,"B (2), pf",
850611642,IT\ICCU\MSM\0006165,"B (2), pf",
850750814,IT\ICCU\MSM\0149045,"B (2), pf",
850737279,IT\ICCU\MSM\0142648,"B (2), pf",
850737280,IT\ICCU\MSM\0142649,"B (2), pf",
850768323,IT\ICCU\MSM\0173439,"B (2), pf",
850772249,IT\ICCU\MSM\0169850,"B (2), pf",
850772886,IT\ICCU\MSM\0170566,"B (2), pf",
850773039,IT\ICCU\MSM\0170571,"B (2), pf",
850773300,IT\ICCU\MSM\0170522,"B (2), pf",
850773301,IT\ICCU\MSM\0170523,"B (2), pf",
850743149,IT\ICCU\MSM\0144810,"B (2), pf",
850798650,IT\ICCU\RMS\2490843,"B (2), pf",
850798732,IT\ICCU\RMS\2494767,"B (2), pf",
850805996,IT\ICCU\LO1\1564308,"B (2), pf",
850746481,IT\ICCU\MSM\0151616,"B (2), pf",
850749091,IT\ICCU\MSM\0151672,"B (2), pf",
850617066,IT\ICCU\MSM\0017710,"B (2), pf",
850617368,IT\ICCU\MSM\0017692,"B (2), pf",
850647331,IT\ICCU\MSM\0052203,"B (2), pf",
850658328,IT\ICCU\MSM\0061167,"B (2), pf",
850661406,IT\ICCU\MSM\0056812,"B (2), pf",
850662858,IT\ICCU\MSM\0057325,"B (2), pf",
850671929,IT\ICCU\MSM\0067969,"B (2), pf",
850684464,IT\ICCU\MSM\0076710,"B (2), pf",
850684466,IT\ICCU\MSM\0076712,"B (2), pf",
850684527,IT\ICCU\MSM\0080143,"B (2), pf",
850686051,IT\ICCU\MSM\0086348,"B (2), pf",
850733650,IT\ICCU\MSM\0137905,"B (2), pf",
850733798,IT\ICCU\MSM\0138033,"B (2), pf",
850734618,IT\ICCU\MSM\0136585,"B (2), pf",
850735145,IT\ICCU\MSM\0136004,"B (2), pf",
850735577,IT\ICCU\MSM\0136242,"B (2), pf",
850735785,IT\ICCU\MSM\0137903,"B (2), pf",
850736039,IT\ICCU\MSM\0139155,"B (2), pf",
850741092,IT\ICCU\MSM\0138096,"B (2), pf",
850741434,IT\ICCU\MSM\0139305,"B (2), pf",
850741938,IT\ICCU\MSM\0137943,"B (2), pf",
850742583,IT\ICCU\MSM\0137479,"B (2), pf",
850742723,IT\ICCU\MSM\0137480,"B (2), pf",
850621002,IT\ICCU\MSM\0018080,"B (2), pf",
850734949,IT\ICCU\MSM\0135150,"B (2), pf","B1, B2, pf"
850737746,IT\ICCU\MSM\0139633,"B (2), pf","B1, B2, pf"
850741956,IT\ICCU\MSM\0138505,"B (2), pf","B1, B2, pf"
850741957,IT\ICCU\MSM\0138506,"B (2), pf","B1, B2, pf"
850807566,IT\ICCU\LO1\1584524,"B (2), pf","B1, B2, pf"
850613299,IT\ICCU\MSM\0015473,"B (2), pf","B1, B2, pf"
850617399,IT\ICCU\MSM\0018288,"B (2), pf","B1, B2, pf"
850617544,IT\ICCU\MSM\0018267,"B (2), pf","B1, B2, pf"
850705859,IT\ICCU\MSM\0100561,"B (2), pf","B1, B2, pf"
850620839,IT\ICCU\MSM\0017938,"B (2), vl, b","B, B, vl, b"
850778915,IT\ICCU\MSM\0255186,"B (3), Coro, orch","B, B, B, Coro (T1, T2, B), fl1, fl2, ob1, ob2, cl1, cl2, fag, cor1, cor2, tr1, tr2, trb, vl1, vl2, vla, vlc, b"
850603842,IT\ICCU\MSM\0004164,"B (3), Coro, pf","B, B, B, Coro (B), pf"
850604757,IT\ICCU\MSM\0008814,"B (3), Coro, pf","B, B, B, Coro (T1, T2, B), pf"
850711460,IT\ICCU\MSM\0113970,"B (3), keyb","B1, B2, B3, keyb"
850787992,IT\ICCU\LO1\1200230,"B (3), orch","B, B, B, fl1, fl2, ob1, ob2, cl1, cl2, fag1, fag2, cor1, cor2, trb, archi"
850677792,IT\ICCU\MSM\0080070,"B (3), pf","B, B, B, pf"
850684462,IT\ICCU\MSM\0076708,"B (3), pf","B, B, B, pf"
850740611,IT\ICCU\MSM\0139769,"B (3), pf","B1, B2, B3, pf"
850617269,IT\ICCU\MSM\0018028,"B (3), pf","B1, B2, B3, pf"
850602790,IT\ICCU\MSM\0002430,"B (3), pf","B, B, B, pf"
850610313,IT\ICCU\MSM\0004632,"B (3), pf","B, B, B, pf"
850803488,IT\ICCU\TO0\1889163,"b-cl, org;cl, org","cl-b/cl, org"
850815273,IT\ICCU\LIG\0272013,"B, b","Biagio-B, b"
850815311,IT\ICCU\LIG\0272733,"B, b","Calloandro-B, b"
850817666,IT\ICCU\LIG\0274319,"B, b","Calloandro-B, b"
850817097,IT\ICCU\LIG\0274174,"B, b","Don Grifone-B, b"
850815250,IT\ICCU\LIG\0272392,"B, b","Don Polibio-B, b"
850816723,IT\ICCU\LIG\0273232,"B, b","Giacomo-B, b"
850817153,IT\ICCU\LIG\0273234,"B, b","Giacomo-B, b"
850817237,IT\ICCU\LIG\0273236,"B, b","Giacomo-B, b"
850816246,IT\ICCU\LIG\0272918,"B, b","Lelio-B, b"
850817207,IT\ICCU\LIG\0272922,"B, b","Lelio-B, b"
850815369,IT\ICCU\LIG\0272746,"B, b","Massimo-B, b"
850817315,IT\ICCU\LIG\0273998,"B, b","Olivo-B, b"
850816731,IT\ICCU\LIG\0274168,"B, b","Oronzio-B, b"
850813841,IT\ICCU\LIG\0270903,"B, b","Paterio-B, b"
850816334,IT\ICCU\LIG\0272908,"B, b","Procolo-B, b"
850815025,IT\ICCU\LIG\0272295,"B, b","Ricotta-B, b"
850816583,IT\ICCU\LIG\0273951,"B, b","Simone-B, b"
850814850,IT\ICCU\LIG\0272365,"B, b","Spaccamonte-B, b"
850815026,IT\ICCU\LIG\0272373,"B, b","Spaccamonte-B, b"
850815053,IT\ICCU\LIG\0272382,"B, b","Spaccamonte-B, b"
850815419,IT\ICCU\LIG\0272387,"B, b","Spaccamonte-B, b"
850778132,IT\ICCU\MSM\0253707,"B, b",
850815212,IT\ICCU\LIG\0272732,"B, b",
850815241,IT\ICCU\LIG\0272731,"B, b",
850761482,IT\ICCU\MSM\0164651,"B, banda","B, fl, cl1, cl2, tr1, tr2, flic-t, cor1, cor2, tr-b1, tr-b2, b"
850759897,IT\ICCU\MSM\0165761,"B, bc",
850653719,IT\ICCU\MSM\0055190,"B, bc",
850655054,IT\ICCU\MSM\0054787,"B, bc",
850657736,IT\ICCU\MSM\0062157,"B, bc",
850657898,IT\ICCU\MSM\0062124,"B, bc",
850657909,IT\ICCU\MSM\0062143,"B, bc",
850657914,IT\ICCU\MSM\0062301,"B, bc",
850658066,IT\ICCU\MSM\0062285,"B, bc",
850658072,IT\ICCU\MSM\0062133,"B, bc",
850660088,IT\ICCU\MSM\0062164,"B, bc",
850660249,IT\ICCU\MSM\0062167,"B, bc",
850660253,IT\ICCU\MSM\0062171,"B, bc",
850778859,IT\ICCU\MSM\0256395,"B, bc",
850780685,IT\ICCU\MSM\0258087,"B, bc",
850809821,IT\ICCU\LO1\1638826,"B, bc",
850810116,IT\ICCU\LO1\1638829,"B, bc",
850610764,IT\ICCU\MSM\0004779,"B, cemb",
850611411,IT\ICCU\MSM\0005383,"B, cemb",
850639944,IT\ICCU\MSM\0039930,"B, cemb",
850654141,IT\ICCU\MSM\0054504,"B, cemb",
850779275,IT\ICCU\MSM\0256728,"B, cemb",
850778491,IT\ICCU\MSM\0253268,"b, cemb",
850642465,IT\ICCU\MSM\0036970,"B, cl, cor, orch","B, cl-obbl, cor-obbl, fl, cl2, cor2, archi"
850627924,IT\ICCU\MSM\0031963,"B, cl, cor, orch","B, cl-obbl, cor-obbl, fl, ob, cor2, trb, org, archi"
850642471,IT\ICCU\MSM\0036977,"B, cl, orch","B, cl-obbl, ob1, ob2, cl, cor1, cor2, archi"
850776446,IT\ICCU\LO1\1061680,"B, cl, orch","B, cl-obbl, orch"
850626368,IT\ICCU\MSM\0029077,"B, cl, orch","1V(B), cl-obbl, fl, ob, fag, cor1, cor2, vl1, vl2, vla, vlc, vlne, org"
850731133,IT\ICCU\MSM\0127747,"B, cor (2), b","B1, cor1, cor2, b"
850642466,IT\ICCU\MSM\0036971,"B, cor, orch","B, cor-obbl, fl, cl, cor2, archi"
850626498,IT\ICCU\MSM\0028880,"B, cor, orch","B, cor-obbl, fl, ob, cl, cor2, archi"
850626348,IT\ICCU\MSM\0028891,"B, cor, orch","B, cor-obbl, fl, ob, cl, cor2, trb, org, archi"
850775937,IT\ICCU\LO1\1002658,"B, cor, orch","1V(B), cor obbl, fl, ob, cl, fag, cor2, org, archi"
850775950,IT\ICCU\LO1\1002382,"B, cor, orch","1V(B), cor obbl, fl, ob1, ob2, cor, org, archi"
850626373,IT\ICCU\MSM\0029256,"B, cor, orch","1V(B), cor-obbl, fl, ob, cl, fag, cor, tr1, tr2, trb, vl1, vl2, vla, vlc, vlne, org"
850775936,IT\ICCU\LO1\1002166,"B, cor, orch;A, cor, orch","B/A, cor-obbl, fl, ob, cl, fag, cor2, org, archi"
850626209,IT\ICCU\MSM\0028888,"B, cor, orch;A, cor, orch","B/A, cor-obbl, fl, ob, cl, fag, cor2, trb, org, archi"
850775962,IT\ICCU\LO1\1002173,"B, cor, orch;A, cor, orch","1V(B/A), cor obbl, fl, ob, cl1, cl2, cl3, fag, cor2, trb, org, archi"
850716611,IT\ICCU\MSM\0111174,"B, Coro","b, Coro (T, T, B)"
850710520,IT\ICCU\MSM\0113827,"B, Coro T, cemb",
850815497,IT\ICCU\LIG\0271679,"B, Coro, b","Fagotto-B, coro (T1, T2, B), b"
850815788,IT\ICCU\LIG\0272010,"B, Coro, b","Pippo-B, coro (S1, S2, T, B), b"
850781727,IT\ICCU\MSM\0256875,"B, Coro, bc","B, Coro (S, Mzs, T, B), bc"
850776924,IT\ICCU\MSM\0252700,"B, Coro, bc","B, Coro (T1, T2, B), b"
850650757,IT\ICCU\MSM\0053325,"B, Coro, cb, pf","B, Coro (T1, T2, B), pf, cb"
850710521,IT\ICCU\MSM\0113828,"B, Coro, keyb","B1, Coro (T, B), keyb"
850809670,IT\ICCU\LO1\1633020,"B, Coro, orch",
850629580,IT\ICCU\MSM\0032215,"B, Coro, orch","1V, Coro (3V), orch"
850635575,IT\ICCU\MSM\0036178,"B, Coro, orch","B, Coro (S, A, B), fl, ob, cl, fag, cor1, cor2, trb, org, archi"
850634492,IT\ICCU\MSM\0037147,"B, Coro, orch","B, Coro (S, A, T, B), cor-obbl, fl, ob, cl, fag, cor2, timp, vl1, vl2, vla, b"
850626689,IT\ICCU\MSM\0029252,"B, Coro, orch","B, Coro (S, A, T, B), fl, ob, cl, fag, cor1, cor2, trb, vl1, vl2, vla, vlc, vlne, org"
850641859,IT\ICCU\MSM\0036287,"B, Coro, orch","B, Coro (S, A, T, B), fl, ob, clcor1, cor2, archi"
850642472,IT\ICCU\MSM\0036978,"B, Coro, orch","B, Coro (S, A, T, B), fl, ob1, ob2, cl, cor1, cor2, archi"
850628086,IT\ICCU\MSM\0031950,"B, Coro, orch","B, Coro (S, A, T, B), fl, ob1, ob2, cl, fag, cor1, cor2, tr1, tr2, trb, timp, org, archi"
850637694,IT\ICCU\MSM\0037783,"B, Coro, orch","B, Coro (S, A, T, B), fl1, fl2, ob1, ob2, cl1, cl2, fag1, fag2, cor1, cor2, tr1, tr2, trb, timp, archi"
850635609,IT\ICCU\MSM\0037070,"B, Coro, orch","B, Coro (S, A, T, B), fl1, fl2, ob1, ob2, cl1, cl2, fag1, fag2, cor1, cor2, tr1, tr2, trb1, trb2, trb3, timp, org, archi"
850640999,IT\ICCU\MSM\0037790,"B, Coro, orch","B, Coro (S, A, T, B), ott, fl, ob, cl, fag1, fag2, cor1, cor2, tr1, tr2, trb1, trb2, trb3, cimb, timp, archi"
850626214,IT\ICCU\MSM\0028896,"B, Coro, orch","B, Coro (S, A, T, B), vla-obbl/fag-obbl, vlc-obbl, fl, ob, cl, fag2, cor1, cor2, trb, org, archi"
850641845,IT\ICCU\MSM\0036270,"B, Coro, orch","B, Coro (S, S, T, B), fl, ob1, ob2, cl, fag, cor1, cor2, tr1, tr2, trb, timp, archi"
850638854,IT\ICCU\MSM\0044038,"B, Coro, orch","B, Coro (S1, S2, T, B), fl1, fl2, ob1, ob2, fag1, fag2, cor1, cor2, trb, vl-princ, vl1, vl2, vla1, vla2, vlc1, vlc2, cb, b"
850780058,IT\ICCU\MSM\0257388,"B, Coro, orch","B, Coro (T, B), fl, ob1, ob2, cl1, cl2, fag1, fag2, cor1, cor2, tr1, tr2, vl1, vl2, vla1, vla2, b"
850779009,IT\ICCU\MSM\0255188,"B, Coro, orch","B, Coro (T1, T2, B), fl1, fl2, ob1, ob2, cl1, cl2, fag, cor1, cor2, vl1, vl2, vla, b"
850670711,IT\ICCU\MSM\0074586,"B, Coro, org","B-solo, Coro (T, T, B), org"
850689617,IT\ICCU\MSM\0093026,"B, Coro, org","B-solo, Coro (T1, T2, B), org"
850810915,IT\ICCU\LO1\1655746,"B, Coro, org","B, Coro (2T, B), org"
850704763,IT\ICCU\MSM\0100787,"B, Coro, pf","B1, pf, Coro (T, B)"
850736741,IT\ICCU\MSM\0138680,"B, Coro, pf",
850785925,IT\ICCU\URB\0668048,"B, Coro, pf",
850742792,IT\ICCU\MSM\0139062,"B, Coro, pf",
850742793,IT\ICCU\MSM\0139063,"B, Coro, pf",
850613477,IT\ICCU\MSM\0015478,"B, Coro, pf",
850778551,IT\ICCU\MSM\0255000,"B, Coro, pf","B, Coro (2V), pf"
850677090,IT\ICCU\MSM\0076663,"B, Coro, pf","B, Coro (B, B, B), pf"
